REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/05/18 20:10:00,6496.96,109.93,TRADE
VIC1,2026/05/18 20:15:00,6478.86,110.50,TRADE
VIC1,2026/05/18 20:20:00,6373.23,108.17,TRADE
VIC1,2026/05/18 20:25:00,6327.53,105.57,TRADE
VIC1,2026/05/18 20:30:00,6371.13,108.15,TRADE
VIC1,2026/05/18 20:35:00,6326.4,108.15,TRADE
VIC1,2026/05/18 20:40:00,6334.1,110.06,TRADE
VIC1,2026/05/18 20:45:00,6258.93,108.11,TRADE
VIC1,2026/05/18 20:50:00,6237.18,108.96,TRADE
VIC1,2026/05/18 20:55:00,6199.75,108.98,TRADE
VIC1,2026/05/18 21:00:00,6203.53,108.81,TRADE
VIC1,2026/05/18 21:05:00,6065.46,110.50,TRADE
VIC1,2026/05/18 21:10:00,6039.08,110.50,TRADE
VIC1,2026/05/18 21:15:00,6087.99,111.98,TRADE
VIC1,2026/05/18 21:20:00,6039.97,110.50,TRADE
VIC1,2026/05/18 21:25:00,5961.44,104.85,TRADE
VIC1,2026/05/18 21:30:00,5958.71,97,TRADE
VIC1,2026/05/18 21:35:00,5938.97,110.69,TRADE
VIC1,2026/05/18 21:40:00,5834.74,110.50,TRADE
VIC1,2026/05/18 21:45:00,5804.46,110.50,TRADE
VIC1,2026/05/18 21:50:00,5771.29,107.04,TRADE
VIC1,2026/05/18 21:55:00,5779.39,110.48,TRADE
VIC1,2026/05/18 22:00:00,5754.04,108.43,TRADE
VIC1,2026/05/18 22:05:00,5617.88,97,TRADE
VIC1,2026/05/18 22:10:00,5595.94,105.12,TRADE
VIC1,2026/05/18 22:15:00,5617.17,110.03,TRADE
VIC1,2026/05/18 22:20:00,5593.09,109.58,TRADE
VIC1,2026/05/18 22:25:00,5579.27,105,TRADE
VIC1,2026/05/18 22:30:00,5567.27,97,TRADE
VIC1,2026/05/18 22:35:00,5555.62,106.58,TRADE
VIC1,2026/05/18 22:40:00,5420.06,97,TRADE
VIC1,2026/05/18 22:45:00,5420.43,97,TRADE
VIC1,2026/05/18 22:50:00,5348.25,97,TRADE
VIC1,2026/05/18 22:55:00,5369.95,97,TRADE
VIC1,2026/05/18 23:00:00,5362.72,97,TRADE
VIC1,2026/05/18 23:05:00,5278.32,97,TRADE
VIC1,2026/05/18 23:10:00,5367.76,97.80,TRADE
VIC1,2026/05/18 23:15:00,5460.73,110.50,TRADE
VIC1,2026/05/18 23:20:00,5449.16,101.88,TRADE
VIC1,2026/05/18 23:25:00,5375.11,97,TRADE
VIC1,2026/05/18 23:30:00,5454.55,108.82,TRADE
VIC1,2026/05/18 23:35:00,5409.81,102.58,TRADE
VIC1,2026/05/18 23:40:00,5357.31,97,TRADE
VIC1,2026/05/18 23:45:00,5357.9,109.92,TRADE
VIC1,2026/05/18 23:50:00,5232.19,97,TRADE
VIC1,2026/05/18 23:55:00,5192.45,97,TRADE
VIC1,2026/05/19 00:00:00,5205.29,95.69,TRADE
VIC1,2026/05/19 00:05:00,5192.45,101.25,TRADE
VIC1,2026/05/19 00:10:00,5119.02,105.47,TRADE
VIC1,2026/05/19 00:15:00,5135.65,97,TRADE
VIC1,2026/05/19 00:20:00,5141.42,110.50,TRADE
VIC1,2026/05/19 00:25:00,5111.98,97,TRADE
VIC1,2026/05/19 00:30:00,5082.08,97,TRADE
VIC1,2026/05/19 00:35:00,5018.15,97,TRADE
VIC1,2026/05/19 00:40:00,4979.95,96.43,TRADE
VIC1,2026/05/19 00:45:00,4984.92,96.39,TRADE
VIC1,2026/05/19 00:50:00,4960.21,96.80,TRADE
VIC1,2026/05/19 00:55:00,4942.01,92.51,TRADE
VIC1,2026/05/19 01:00:00,4920.49,92.56,TRADE
VIC1,2026/05/19 01:05:00,4912.11,96.80,TRADE
VIC1,2026/05/19 01:10:00,4901.17,95.68,TRADE
VIC1,2026/05/19 01:15:00,4878.26,95.02,TRADE
VIC1,2026/05/19 01:20:00,4805.45,86.37,TRADE
VIC1,2026/05/19 01:25:00,4806.98,92.57,TRADE
VIC1,2026/05/19 01:30:00,4807.34,94.95,TRADE
VIC1,2026/05/19 01:35:00,4720.78,93.28,TRADE
VIC1,2026/05/19 01:40:00,4744.79,95.73,TRADE
VIC1,2026/05/19 01:45:00,4717.69,94.55,TRADE
VIC1,2026/05/19 01:50:00,4705.65,94.30,TRADE
VIC1,2026/05/19 01:55:00,4697.23,90.60,TRADE
VIC1,2026/05/19 02:00:00,4580.97,86.37,TRADE
VIC1,2026/05/19 02:05:00,4572.79,91.74,TRADE
VIC1,2026/05/19 02:10:00,4537.13,105.15,TRADE
VIC1,2026/05/19 02:15:00,4587.72,94.73,TRADE
VIC1,2026/05/19 02:20:00,4520.85,90,TRADE
VIC1,2026/05/19 02:25:00,4497.45,90.22,TRADE
VIC1,2026/05/19 02:30:00,4529.38,93.46,TRADE
VIC1,2026/05/19 02:35:00,4532.33,92.26,TRADE
VIC1,2026/05/19 02:40:00,4508.95,90,TRADE
VIC1,2026/05/19 02:45:00,4490.09,96,TRADE
VIC1,2026/05/19 02:50:00,4477.95,90.64,TRADE
VIC1,2026/05/19 02:55:00,4419.07,90,TRADE
VIC1,2026/05/19 03:00:00,4393.99,90,TRADE
VIC1,2026/05/19 03:05:00,4431.33,93.83,TRADE
VIC1,2026/05/19 03:10:00,4431.28,90.03,TRADE
VIC1,2026/05/19 03:15:00,4433.94,90,TRADE
VIC1,2026/05/19 03:20:00,4368.88,90,TRADE
VIC1,2026/05/19 03:25:00,4436.15,90,TRADE
VIC1,2026/05/19 03:30:00,4429.55,90.62,TRADE
VIC1,2026/05/19 03:35:00,4431.53,90,TRADE
VIC1,2026/05/19 03:40:00,4433.98,90,TRADE
VIC1,2026/05/19 03:45:00,4359.27,88.56,TRADE
VIC1,2026/05/19 03:50:00,4356.37,86.86,TRADE
VIC1,2026/05/19 03:55:00,4335.87,86.37,TRADE
VIC1,2026/05/19 04:00:00,4390.91,88.57,TRADE
VIC1,2026/05/19 04:05:00,4404.44,85.67,TRADE
VIC1,2026/05/19 04:10:00,4362.35,84.47,TRADE
VIC1,2026/05/19 04:15:00,4419.01,84.49,TRADE
VIC1,2026/05/19 04:20:00,4422.58,83.91,TRADE
VIC1,2026/05/19 04:25:00,4449.65,83.33,TRADE
VIC1,2026/05/19 04:30:00,4421.06,83.29,TRADE
VIC1,2026/05/19 04:35:00,4366.5,76.45,TRADE
VIC1,2026/05/19 04:40:00,4419.23,80.50,TRADE
VIC1,2026/05/19 04:45:00,4376.1,76.45,TRADE
VIC1,2026/05/19 04:50:00,4370.11,74.71,TRADE
VIC1,2026/05/19 04:55:00,4497.09,80.50,TRADE
VIC1,2026/05/19 05:00:00,4455.24,80.50,TRADE
VIC1,2026/05/19 05:05:00,4476.85,74.08,TRADE
VIC1,2026/05/19 05:10:00,4570.31,76.45,TRADE
VIC1,2026/05/19 05:15:00,4599.4,80.28,TRADE
VIC1,2026/05/19 05:20:00,4558.93,76.45,TRADE
VIC1,2026/05/19 05:25:00,4571.71,76.45,TRADE
VIC1,2026/05/19 05:30:00,4722.56,80.50,TRADE
VIC1,2026/05/19 05:35:00,4734.05,74.68,TRADE
VIC1,2026/05/19 05:40:00,4716.24,73.25,TRADE
VIC1,2026/05/19 05:45:00,4848.95,76.45,TRADE
VIC1,2026/05/19 05:50:00,4909.15,78.08,TRADE
VIC1,2026/05/19 05:55:00,4954.1,80.50,TRADE
VIC1,2026/05/19 06:00:00,5006.57,89.16,TRADE
VIC1,2026/05/19 06:05:00,4982.62,80.50,TRADE
VIC1,2026/05/19 06:10:00,5099.37,89.34,TRADE
VIC1,2026/05/19 06:15:00,5265.04,87.54,TRADE
VIC1,2026/05/19 06:20:00,5383.89,97,TRADE
VIC1,2026/05/19 06:25:00,5379.37,86.28,TRADE
VIC1,2026/05/19 06:30:00,5509.25,83.44,TRADE
VIC1,2026/05/19 06:35:00,5563.01,73.68,TRADE
VIC1,2026/05/19 06:40:00,5665.6,77.99,TRADE
VIC1,2026/05/19 06:45:00,5728.68,87.63,TRADE
VIC1,2026/05/19 06:50:00,5806.02,84.16,TRADE
VIC1,2026/05/19 06:55:00,5799.67,83.01,TRADE
VIC1,2026/05/19 07:00:00,5927.81,87.77,TRADE
VIC1,2026/05/19 07:05:00,6015.38,85.47,TRADE
VIC1,2026/05/19 07:10:00,6009.75,83.54,TRADE
VIC1,2026/05/19 07:15:00,6125.55,94.71,TRADE
VIC1,2026/05/19 07:20:00,6238.67,95.50,TRADE
VIC1,2026/05/19 07:25:00,6356.44,95.67,TRADE
VIC1,2026/05/19 07:30:00,6348.65,95.03,TRADE
VIC1,2026/05/19 07:35:00,6297.51,100.88,TRADE
VIC1,2026/05/19 07:40:00,6333.73,113.63,TRADE
VIC1,2026/05/19 07:45:00,6463.55,95.67,TRADE
VIC1,2026/05/19 07:50:00,6398.73,91.28,TRADE
VIC1,2026/05/19 07:55:00,6399.32,95.28,TRADE
VIC1,2026/05/19 08:00:00,6330.6,88.04,TRADE
VIC1,2026/05/19 08:05:00,6326.32,84.51,TRADE
VIC1,2026/05/19 08:10:00,6309.41,80.50,TRADE
VIC1,2026/05/19 08:15:00,6373.66,76.45,TRADE
VIC1,2026/05/19 08:20:00,6231.46,75.32,TRADE
VIC1,2026/05/19 08:25:00,6198,76.45,TRADE
VIC1,2026/05/19 08:30:00,6177.15,76.45,TRADE
VIC1,2026/05/19 08:35:00,6196.01,79.04,TRADE
VIC1,2026/05/19 08:40:00,6170.79,60.76,TRADE
VIC1,2026/05/19 08:45:00,6034.81,58.86,TRADE
VIC1,2026/05/19 08:50:00,5979.17,59.27,TRADE
VIC1,2026/05/19 08:55:00,5915.14,75.34,TRADE
VIC1,2026/05/19 09:00:00,5925.34,75.32,TRADE
VIC1,2026/05/19 09:05:00,5875.59,56.70,TRADE
VIC1,2026/05/19 09:10:00,5864.91,86.43,TRADE
VIC1,2026/05/19 09:15:00,5955.83,96.65,TRADE
VIC1,2026/05/19 09:20:00,5868.07,62.24,TRADE
VIC1,2026/05/19 09:25:00,5885.05,86.07,TRADE
VIC1,2026/05/19 09:30:00,5864.91,84.11,TRADE
VIC1,2026/05/19 09:35:00,5758.47,56.27,TRADE
VIC1,2026/05/19 09:40:00,5687.74,55.17,TRADE
VIC1,2026/05/19 09:45:00,5632.38,42.37,TRADE
VIC1,2026/05/19 09:50:00,5526.63,35.10,TRADE
VIC1,2026/05/19 09:55:00,5570.26,48.67,TRADE
VIC1,2026/05/19 10:00:00,5573.37,48.67,TRADE
VIC1,2026/05/19 10:05:00,5530.13,48.67,TRADE
VIC1,2026/05/19 10:10:00,5541.32,48.67,TRADE
VIC1,2026/05/19 10:15:00,5529.43,35.15,TRADE
VIC1,2026/05/19 10:20:00,5482.51,35.16,TRADE
VIC1,2026/05/19 10:25:00,5477.43,35.06,TRADE
VIC1,2026/05/19 10:30:00,5352.95,35.15,TRADE
VIC1,2026/05/19 10:35:00,5372.7,24.67,TRADE
VIC1,2026/05/19 10:40:00,5397.08,42.16,TRADE
VIC1,2026/05/19 10:45:00,5283.79,36.19,TRADE
VIC1,2026/05/19 10:50:00,5361.28,24.67,TRADE
VIC1,2026/05/19 10:55:00,5392.95,20.62,TRADE
VIC1,2026/05/19 11:00:00,5474.75,24.67,TRADE
VIC1,2026/05/19 11:05:00,5509.12,44.44,TRADE
VIC1,2026/05/19 11:10:00,5607.91,35.15,TRADE
VIC1,2026/05/19 11:15:00,5658.11,43.39,TRADE
VIC1,2026/05/19 11:20:00,5742.15,36.53,TRADE
VIC1,2026/05/19 11:25:00,5747.02,35.15,TRADE
VIC1,2026/05/19 11:30:00,5792.02,47.94,TRADE
VIC1,2026/05/19 11:35:00,5801.83,49.71,TRADE
VIC1,2026/05/19 11:40:00,5804.08,50.33,TRADE
VIC1,2026/05/19 11:45:00,5832.97,43.38,TRADE
VIC1,2026/05/19 11:50:00,5852.53,35.98,TRADE
VIC1,2026/05/19 11:55:00,5777.77,35.98,TRADE
VIC1,2026/05/19 12:00:00,5751.5,35.98,TRADE
VIC1,2026/05/19 12:05:00,5775.13,35.15,TRADE
VIC1,2026/05/19 12:10:00,5718.48,35.94,TRADE
VIC1,2026/05/19 12:15:00,5737.44,39.14,TRADE
VIC1,2026/05/19 12:20:00,5741.31,35.15,TRADE
VIC1,2026/05/19 12:25:00,5700.97,35.94,TRADE
VIC1,2026/05/19 12:30:00,5684.51,24.67,TRADE
VIC1,2026/05/19 12:35:00,5713.59,35.97,TRADE
VIC1,2026/05/19 12:40:00,5659.32,35.98,TRADE
VIC1,2026/05/19 12:45:00,5689.5,24.60,TRADE
VIC1,2026/05/19 12:50:00,5627.33,24.67,TRADE
VIC1,2026/05/19 12:55:00,5652.68,24.67,TRADE
VIC1,2026/05/19 13:00:00,5680.46,35.09,TRADE
VIC1,2026/05/19 13:05:00,5634.86,20.31,TRADE
VIC1,2026/05/19 13:10:00,5579.37,23.28,TRADE
VIC1,2026/05/19 13:15:00,5609.33,21.40,TRADE
VIC1,2026/05/19 13:20:00,5602.08,8.95,TRADE
VIC1,2026/05/19 13:25:00,5581.21,20.04,TRADE
VIC1,2026/05/19 13:30:00,5538.68,2.43,TRADE
VIC1,2026/05/19 13:35:00,5475.56,5.08,TRADE
VIC1,2026/05/19 13:40:00,5370.67,8.95,TRADE
VIC1,2026/05/19 13:45:00,5443.84,2.27,TRADE
VIC1,2026/05/19 13:50:00,5364.72,5.08,TRADE
VIC1,2026/05/19 13:55:00,5281.54,8.95,TRADE
VIC1,2026/05/19 14:00:00,5345.48,5.68,TRADE
VIC1,2026/05/19 14:05:00,5129.16,0.27,TRADE
VIC1,2026/05/19 14:10:00,4847.07,0.01,TRADE
VIC1,2026/05/19 14:15:00,4860.33,0.01,TRADE
VIC1,2026/05/19 14:20:00,5043.59,-2,TRADE
VIC1,2026/05/19 14:25:00,5207.94,8.31,TRADE
VIC1,2026/05/19 14:30:00,5254.73,-0.05,TRADE
VIC1,2026/05/19 14:35:00,5222.21,-2,TRADE
VIC1,2026/05/19 14:40:00,5194.79,-0.10,TRADE
VIC1,2026/05/19 14:45:00,5247.55,-0.05,TRADE
VIC1,2026/05/19 14:50:00,5315.54,0,TRADE
VIC1,2026/05/19 14:55:00,5342.65,-0.10,TRADE
VIC1,2026/05/19 15:00:00,5356.08,-2,TRADE
VIC1,2026/05/19 15:05:00,5395.96,-2,TRADE
VIC1,2026/05/19 15:10:00,5298.02,-3,TRADE
VIC1,2026/05/19 15:15:00,5445.38,-12.10,TRADE
VIC1,2026/05/19 15:20:00,5480.25,-3.01,TRADE
VIC1,2026/05/19 15:25:00,5578.32,-10.57,TRADE
VIC1,2026/05/19 15:30:00,5679.18,-0.10,TRADE
VIC1,2026/05/19 15:35:00,5794.45,-0.10,TRADE
VIC1,2026/05/19 15:40:00,5827.5,-0.10,TRADE
VIC1,2026/05/19 15:45:00,5838.65,-0.10,TRADE
VIC1,2026/05/19 15:50:00,5837.82,-0.10,TRADE
VIC1,2026/05/19 15:55:00,5912.33,-0.10,TRADE
VIC1,2026/05/19 16:00:00,5929.16,-0.10,TRADE
VIC1,2026/05/19 16:05:00,5929.35,-0.05,TRADE
VIC1,2026/05/19 16:10:00,5969.75,0.01,TRADE
VIC1,2026/05/19 16:15:00,6031.17,74.69,TRADE
VIC1,2026/05/19 16:20:00,6096.6,21.49,TRADE
VIC1,2026/05/19 16:25:00,6104.65,64.67,TRADE
VIC1,2026/05/19 16:30:00,6171.33,86.19,TRADE
VIC1,2026/05/19 16:35:00,6200.21,67.37,TRADE
VIC1,2026/05/19 16:40:00,6264.39,26.17,TRADE
VIC1,2026/05/19 16:45:00,6340.09,23.67,TRADE
VIC1,2026/05/19 16:50:00,6336.21,12.17,TRADE
VIC1,2026/05/19 16:55:00,6388.79,59.27,TRADE
VIC1,2026/05/19 17:00:00,6419.92,74.69,TRADE
VIC1,2026/05/19 17:05:00,6577.59,72.73,TRADE
VIC1,2026/05/19 17:10:00,6582.52,68.86,TRADE
VIC1,2026/05/19 17:15:00,6641.45,82.69,TRADE
VIC1,2026/05/19 17:20:00,6788.26,80.50,TRADE
VIC1,2026/05/19 17:25:00,6868.98,80.50,TRADE
VIC1,2026/05/19 17:30:00,6999.11,82.16,TRADE
VIC1,2026/05/19 17:35:00,7005.4,74.69,TRADE
VIC1,2026/05/19 17:40:00,6954.34,74.69,TRADE
VIC1,2026/05/19 17:45:00,7088.97,74.69,TRADE
VIC1,2026/05/19 17:50:00,7095.14,74.69,TRADE
VIC1,2026/05/19 17:55:00,7109.14,80.50,TRADE
VIC1,2026/05/19 18:00:00,7136.73,80.50,TRADE
VIC1,2026/05/19 18:05:00,7178.49,80.50,TRADE
VIC1,2026/05/19 18:10:00,7125.07,74.69,TRADE
VIC1,2026/05/19 18:15:00,7073.14,74.69,TRADE
VIC1,2026/05/19 18:20:00,7097.52,74.33,TRADE
VIC1,2026/05/19 18:25:00,7096.95,74.69,TRADE
VIC1,2026/05/19 18:30:00,7089.15,74.69,TRADE
VIC1,2026/05/19 18:35:00,7096.06,69.66,TRADE
VIC1,2026/05/19 18:40:00,6962.84,67.64,TRADE
VIC1,2026/05/19 18:45:00,6956.18,68.14,TRADE
VIC1,2026/05/19 18:50:00,6943.53,68.68,TRADE
VIC1,2026/05/19 18:55:00,6923.5,69.09,TRADE
VIC1,2026/05/19 19:00:00,6911.25,70.08,TRADE
VIC1,2026/05/19 19:05:00,6904.05,69.64,TRADE
VIC1,2026/05/19 19:10:00,6887.39,68.68,TRADE
VIC1,2026/05/19 19:15:00,6808.69,68.75,TRADE
VIC1,2026/05/19 19:20:00,6859.28,69.23,TRADE
VIC1,2026/05/19 19:25:00,6833.96,67.75,TRADE
VIC1,2026/05/19 19:30:00,6790.92,66.35,TRADE
VIC1,2026/05/19 19:35:00,6780.73,66.68,TRADE
VIC1,2026/05/19 19:40:00,6788.83,67.86,TRADE
VIC1,2026/05/19 19:45:00,6787.54,66.77,TRADE
VIC1,2026/05/19 19:50:00,6654.11,63.88,TRADE
VIC1,2026/05/19 19:55:00,6663.18,64.43,TRADE
VIC1,2026/05/19 20:00:00,6625.72,64.62,TRADE
VIC1,2026/05/19 20:05:00,6656.95,64.82,TRADE
VIC1,2026/05/19 20:10:00,6610.6,63.88,TRADE
VIC1,2026/05/19 20:15:00,6523.91,55.48,TRADE
VIC1,2026/05/19 20:20:00,6587.47,55.49,TRADE
VIC1,2026/05/19 20:25:00,6512.28,55.47,TRADE
VIC1,2026/05/19 20:30:00,6534.16,55.83,TRADE
VIC1,2026/05/19 20:35:00,6518.78,63.88,TRADE
VIC1,2026/05/19 20:40:00,6436.37,63.88,TRADE
VIC1,2026/05/19 20:45:00,6415.93,55.44,TRADE
VIC1,2026/05/19 20:50:00,6451.6,55.48,TRADE
VIC1,2026/05/19 20:55:00,6396.23,56.15,TRADE
VIC1,2026/05/19 21:00:00,6333.33,56.61,TRADE
VIC1,2026/05/19 21:05:00,6293.06,68.57,TRADE
VIC1,2026/05/19 21:10:00,6334.49,57.76,TRADE
VIC1,2026/05/19 21:15:00,6272.64,54.41,TRADE
VIC1,2026/05/19 21:20:00,6149.19,53.22,TRADE
VIC1,2026/05/19 21:25:00,6198.8,53.59,TRADE
VIC1,2026/05/19 21:30:00,6091.9,53.59,TRADE
VIC1,2026/05/19 21:35:00,6052.99,61.03,TRADE
VIC1,2026/05/19 21:40:00,6039.7,63.88,TRADE
VIC1,2026/05/19 21:45:00,5946.61,61.83,TRADE
VIC1,2026/05/19 21:50:00,5938.04,67.23,TRADE
VIC1,2026/05/19 21:55:00,5913.16,64.96,TRADE
VIC1,2026/05/19 22:00:00,5895.79,66.29,TRADE
VIC1,2026/05/19 22:05:00,5834.44,69.54,TRADE
VIC1,2026/05/19 22:10:00,5725.48,74.69,TRADE
VIC1,2026/05/19 22:15:00,5690.84,63.20,TRADE
VIC1,2026/05/19 22:20:00,5696.14,73.38,TRADE
VIC1,2026/05/19 22:25:00,5650.99,71.82,TRADE
VIC1,2026/05/19 22:30:00,5623.86,64.38,TRADE
VIC1,2026/05/19 22:35:00,5580.48,71.63,TRADE
VIC1,2026/05/19 22:40:00,5515.17,70.31,TRADE
VIC1,2026/05/19 22:45:00,5483.52,66.84,TRADE
VIC1,2026/05/19 22:50:00,5391.42,73.87,TRADE
VIC1,2026/05/19 22:55:00,5423.79,75.85,TRADE
VIC1,2026/05/19 23:00:00,5296.93,68.03,TRADE
VIC1,2026/05/19 23:05:00,5320.67,69.69,TRADE
VIC1,2026/05/19 23:10:00,5436.92,76.88,TRADE
VIC1,2026/05/19 23:15:00,5509.31,73.64,TRADE
VIC1,2026/05/19 23:20:00,5456.83,63.41,TRADE
VIC1,2026/05/19 23:25:00,5484.48,65.36,TRADE
VIC1,2026/05/19 23:30:00,5469.38,65.17,TRADE
VIC1,2026/05/19 23:35:00,5459.4,68.05,TRADE
VIC1,2026/05/19 23:40:00,5394.49,60,TRADE
VIC1,2026/05/19 23:45:00,5298.61,49.27,TRADE
VIC1,2026/05/19 23:50:00,5305.13,66.44,TRADE
VIC1,2026/05/19 23:55:00,5252.62,67.01,TRADE
VIC1,2026/05/20 00:00:00,5199.86,66.70,TRADE
VIC1,2026/05/20 00:05:00,5209.24,65.68,TRADE
VIC1,2026/05/20 00:10:00,5201.77,70.53,TRADE
VIC1,2026/05/20 00:15:00,5210.44,68.64,TRADE
VIC1,2026/05/20 00:20:00,5066.04,59.44,TRADE
VIC1,2026/05/20 00:25:00,5031.79,63.77,TRADE
VIC1,2026/05/20 00:30:00,5055.72,65.90,TRADE
VIC1,2026/05/20 00:35:00,5022.88,60.45,TRADE
VIC1,2026/05/20 00:40:00,5045.85,60,TRADE
VIC1,2026/05/20 00:45:00,4954.28,60.61,TRADE
VIC1,2026/05/20 00:50:00,4951.02,60.72,TRADE
VIC1,2026/05/20 00:55:00,4909.19,60.71,TRADE
VIC1,2026/05/20 01:00:00,4890.6,66.54,TRADE
VIC1,2026/05/20 01:05:00,4924.71,71.21,TRADE
VIC1,2026/05/20 01:10:00,4849.38,66.97,TRADE
VIC1,2026/05/20 01:15:00,4813.18,61.74,TRADE
VIC1,2026/05/20 01:20:00,4825.98,63.29,TRADE
VIC1,2026/05/20 01:25:00,4830.44,67.56,TRADE
VIC1,2026/05/20 01:30:00,4855.76,67.64,TRADE
VIC1,2026/05/20 01:35:00,4821.06,73.07,TRADE
VIC1,2026/05/20 01:40:00,4809.98,73.59,TRADE
VIC1,2026/05/20 01:45:00,4786.76,68.08,TRADE
VIC1,2026/05/20 01:50:00,4747.9,63.82,TRADE
VIC1,2026/05/20 01:55:00,4624.44,57.68,TRADE
VIC1,2026/05/20 02:00:00,4610.36,57.26,TRADE
VIC1,2026/05/20 02:05:00,4638.89,73.07,TRADE
VIC1,2026/05/20 02:10:00,4592.91,63.58,TRADE
VIC1,2026/05/20 02:15:00,4559.74,63.70,TRADE
VIC1,2026/05/20 02:20:00,4580.02,62.65,TRADE
VIC1,2026/05/20 02:25:00,4569.07,62.65,TRADE
VIC1,2026/05/20 02:30:00,4596.94,63.30,TRADE
VIC1,2026/05/20 02:35:00,4580.79,48.11,TRADE
VIC1,2026/05/20 02:40:00,4493.24,63.70,TRADE
VIC1,2026/05/20 02:45:00,4492.64,49.20,TRADE
VIC1,2026/05/20 02:50:00,4511.14,51.29,TRADE
VIC1,2026/05/20 02:55:00,4477.69,55.24,TRADE
VIC1,2026/05/20 03:00:00,4515.73,55.24,TRADE
VIC1,2026/05/20 03:05:00,4450.08,62.57,TRADE
VIC1,2026/05/20 03:10:00,4511.07,63.46,TRADE
VIC1,2026/05/20 03:15:00,4485.12,48.32,TRADE
VIC1,2026/05/20 03:20:00,4537.02,64.91,TRADE
VIC1,2026/05/20 03:25:00,4541.81,48.68,TRADE
VIC1,2026/05/20 03:30:00,4469.61,58.38,TRADE
VIC1,2026/05/20 03:35:00,4465.87,35.15,TRADE
VIC1,2026/05/20 03:40:00,4501.1,35.15,TRADE
VIC1,2026/05/20 03:45:00,4491.06,57.61,TRADE
VIC1,2026/05/20 03:50:00,4428.78,35.15,TRADE
VIC1,2026/05/20 03:55:00,4429.79,55.24,TRADE
VIC1,2026/05/20 04:00:00,4459.79,47.95,TRADE
VIC1,2026/05/20 04:05:00,4495.81,55.24,TRADE
VIC1,2026/05/20 04:10:00,4514.25,35.15,TRADE
VIC1,2026/05/20 04:15:00,4505.57,55.24,TRADE
VIC1,2026/05/20 04:20:00,4488.39,35.15,TRADE
VIC1,2026/05/20 04:25:00,4511.23,72.26,TRADE
VIC1,2026/05/20 04:30:00,4506.53,35.15,TRADE
VIC1,2026/05/20 04:35:00,4510.78,35.15,TRADE
VIC1,2026/05/20 04:40:00,4524.59,55.24,TRADE
VIC1,2026/05/20 04:45:00,4520.84,55.24,TRADE
VIC1,2026/05/20 04:50:00,4516.62,48.66,TRADE
VIC1,2026/05/20 04:55:00,4553.3,55.24,TRADE
VIC1,2026/05/20 05:00:00,4523,13.03,TRADE
VIC1,2026/05/20 05:05:00,4633.8,50.60,TRADE
VIC1,2026/05/20 05:10:00,4627.63,48.09,TRADE
VIC1,2026/05/20 05:15:00,4656.23,47.71,TRADE
VIC1,2026/05/20 05:20:00,4720.23,55.24,TRADE
VIC1,2026/05/20 05:25:00,4740.51,35.15,TRADE
VIC1,2026/05/20 05:30:00,4751.65,35.15,TRADE
VIC1,2026/05/20 05:35:00,4774.97,47.69,TRADE
VIC1,2026/05/20 05:40:00,4835.53,61.13,TRADE
VIC1,2026/05/20 05:45:00,4848.7,65.93,TRADE
VIC1,2026/05/20 05:50:00,4906.66,63.88,TRADE
VIC1,2026/05/20 05:55:00,4995.09,52.39,TRADE
VIC1,2026/05/20 06:00:00,5070.78,59.32,TRADE
VIC1,2026/05/20 06:05:00,5123.01,61.57,TRADE
VIC1,2026/05/20 06:10:00,5237.63,60.59,TRADE
VIC1,2026/05/20 06:15:00,5307.52,75.55,TRADE
VIC1,2026/05/20 06:20:00,5360.76,74.69,TRADE
VIC1,2026/05/20 06:25:00,5423.98,55.68,TRADE
VIC1,2026/05/20 06:30:00,5518.75,63.45,TRADE
VIC1,2026/05/20 06:35:00,5580.36,78.77,TRADE
VIC1,2026/05/20 06:40:00,5715.08,75.55,TRADE
VIC1,2026/05/20 06:45:00,5785.46,75.55,TRADE
VIC1,2026/05/20 06:50:00,5879.93,92.76,TRADE
VIC1,2026/05/20 06:55:00,5946.66,84,TRADE
VIC1,2026/05/20 07:00:00,6010.06,79.97,TRADE
VIC1,2026/05/20 07:05:00,6051.42,81.82,TRADE
VIC1,2026/05/20 07:10:00,6150.65,78.32,TRADE
VIC1,2026/05/20 07:15:00,6234.73,86.63,TRADE
VIC1,2026/05/20 07:20:00,6349.69,104.91,TRADE
VIC1,2026/05/20 07:25:00,6408.96,88.04,TRADE
VIC1,2026/05/20 07:30:00,6450.3,102.92,TRADE
VIC1,2026/05/20 07:35:00,6481.96,80.50,TRADE
VIC1,2026/05/20 07:40:00,6541.26,74.69,TRADE
VIC1,2026/05/20 07:45:00,6552.45,65.80,TRADE
VIC1,2026/05/20 07:50:00,6585.63,73.63,TRADE
VIC1,2026/05/20 07:55:00,6614.25,72.54,TRADE
VIC1,2026/05/20 08:00:00,6567.53,59.32,TRADE
VIC1,2026/05/20 08:05:00,6559.98,38,TRADE
VIC1,2026/05/20 08:10:00,6630.62,48.35,TRADE
VIC1,2026/05/20 08:15:00,6613.25,55.40,TRADE
VIC1,2026/05/20 08:20:00,6602.85,38,TRADE
VIC1,2026/05/20 08:25:00,6591.93,38,TRADE
VIC1,2026/05/20 08:30:00,6540.24,24.67,TRADE
VIC1,2026/05/20 08:35:00,6524.89,48.95,TRADE
